1301340,8-44,1
1302127,8-31,1
1303186,8-43,2
1304365,8-22,1
1305079,8-29,1
1305543,8-48,1
1306055,8-5,2
1306503,8-50,1
1307452,8-8,1
1308025,8-41,1
1308833,8-5,2
1310086,8-39,1
1310451,8-42,1
1310733,8-7,2
1311596,8-49,1
1311906,8-36,1
1311961,8-23,2
1311973,8-39,2
1312148,8-10,1
1312271,8-41,1
1312925,8-28,4
1314142,8-34,1
1314206,8-18,1
1314256,8-44,4
1314524,8-25,1
1314740,8-40,2
1315058,8-43,2
1315622,8-31,4
1315753,8-37,1
1316301,8-39,1
1316468,8-45,1
1316500,8-29,1
1316671,8-37,1
1316890,8-43,1
1317023,8-42,1
1317625,8-6,1
1317852,8-18,2
1318318,8-31,1
1318321,8-44,1
1319313,8-10,2
1319518,8-23,1
1319672,8-23,1
1319940,8-40,2
1321408,8-38,1
1321693,8-50,2
1322055,8-39,1
1322367,8-38,2
1322628,8-42,5
1322645,8-38,2
1323235,8-34,1
1323448,8-35,2
1323550,8-12,1
1323597,8-44,1
1324355,8-37,1
1324698,8-44,3
1324919,8-44,1
1325707,8-61,5
1325766,8-34,1
1325788,8-40,1
1325790,8-9,1
1325792,8-50,5
1326466,8-42,3
1326471,8-52,1
1326608,8-18,1
1326677,8-32,2
1326700,8-46,1
1326702,8-5,2
1327376,8-10,1
1327905,8-27,2
1328026,8-42,3
1328347,8-32,2
1329068,8-42,2
1330325,8-28,1
1330358,8-37,2
1330516,8-43,1
1330897,8-49,4
1330905,8-43,4
1330985,8-7,2
1331186,8-43,2
1331643,8-42,6
1331660,8-31,1
1332096,8-48,1
1332168,8-28,1
1332744,8-21,1
1333233,8-49,1
1333268,8-46,3
1333380,8-34,6
1333437,8-39,3
1333873,8-45,1
1333875,8-43,2
1334332,8-5,1
1334659,8-26,2
1335016,8-39,2
1335120,8-43,1
1335214,8-31,1
1335229,8-38,1
1335256,8-46,1
1335286,8-22,2
1335783,8-46,1
1336474,8-29,4
1337058,8-45,2
1337063,8-37,2
1338546,8-16,1
1339053,8-6,1
1339074,8-36,7
1339288,8-30,1
1340250,8-5,2
1340845,8-37,2
1341111,8-6,2
1341212,8-5,2
1341376,8-39,2
1341571,8-42,1
1341706,8-15,1
1342105,8-33,4
1342145,8-5,1
1342879,8-37,1
1344086,8-35,1
1344113,8-49,1
1344490,8-40,1
1344812,8-27,1
1346001,8-33,2
1346214,8-6,1
1347217,8-52,1
1347598,8-42,2
1348207,8-39,3
1348698,8-49,4
1348966,8-40,2
1349472,8-31,3
1351183,8-8,2
1351406,8-42,1
1352078,8-36,2
1352289,8-39,1
1352386,8-42,1
1352410,8-34,2
1353207,8-42,1
1353657,8-6,1
1353771,8-52,2
1353949,8-62,1
1354067,8-19,1
1354807,8-35,1
1355028,8-15,2
1355356,8-40,1
1356315,8-29,1
1356432,8-41,5
1358346,8-43,2
1358493,8-46,1
1359054,8-5,1
1359226,8-41,1
1359369,8-16,2
1359399,8-6,2
1359559,8-10,1
1359580,8-39,2
1359960,8-43,1
1360060,8-40,6
1360287,8-31,3
1360350,8-39,3
1360867,8-6,1
1360980,8-57,5
1361293,8-43,2
1361640,8-8,1
1362630,8-38,1
1362681,8-45,1
1362894,8-45,2
1363920,8-10,1
1364038,8-37,1
1365188,8-24,4
1365942,8-37,4
1366042,8-24,5
1366117,8-59,4
1366279,8-40,7
1366705,8-41,11
1366747,8-6,2
1367422,8-38,1
1367523,8-28,1
1367750,8-44,1
1367806,8-41,2
1368422,8-28,1
1368600,8-47,1
1369592,8-45,2
1369637,8-25,7
1370512,8-29,2
1371200,8-41,1
1371641,8-54,5
1372382,8-41,3
1373134,8-49,2
1373302,8-43,1
1373879,8-22,4
1374379,8-5,2
1375513,8-51,1
1375870,8-40,2
1376134,8-33,1
1376376,8-41,3
1376694,8-28,2
1376812,8-39,1
1376911,8-28,4
1377062,8-15,3
1377336,8-45,1
1377736,8-7,2
1378513,8-45,1
1378616,8-39,4
1378966,8-29,1
1379356,8-38,3
1379627,8-44,1
1380021,8-34,1
1380135,8-23,1
1381087,8-6,1
1383096,8-45,5
1383828,8-5,1
1384063,8-41,2
1384607,8-48,4
1384660,8-25,1
1384996,8-43,1
1385137,8-38,3
1386362,8-39,1
1386520,8-30,1
1386640,8-18,1
1386720,8-28,3
1387037,8-41,2
1387222,8-40,1
1387455,8-48,1
1387546,8-41,5
1387941,8-47,4
1388351,8-5,2
1389247,8-11,1
1391824,8-16,1
1392388,8-22,2
1392468,8-35,1
1393343,8-29,1
1393907,8-28,2
1394144,8-28,2
1394400,8-31,2
1395085,8-32,1
1395744,8-39,1
1396614,8-34,3
1398006,8-31,1
1398931,8-17,4
1399468,8-8,1
1400102,8-43,2
1400219,8-6,3
1400569,8-6,2
1401022,8-17,3
1401511,8-29,2
1401793,8-18,6
1401930,8-28,2
1402655,8-38,1
1402837,8-42,2
1403847,8-36,2
1404470,8-46,1
1404546,8-41,1
1404683,8-39,3
1404722,8-5,2
1405359,8-6,2
1405714,8-44,1
1406099,8-5,1
1406328,8-34,1
1407244,8-39,3
1408244,8-38,4
1409838,8-12,1
1409944,8-46,2
1410370,8-41,1
1410669,8-51,3
1410954,8-5,1
1411248,8-5,1
1411254,8-33,1
1412374,8-29,3
1412532,8-38,1
1412723,8-5,1
1412817,8-28,1
1413296,8-36,1
1413533,8-38,1
1413611,8-38,1
1414190,8-38,1
1414494,8-32,1
1414763,8-36,1
1415031,8-43,3
1415241,8-20,1
1415315,8-38,2
1415543,8-40,1
1415790,8-42,1
1415850,8-36,2
1416451,8-33,2
1417179,8-45,1
1417219,8-48,6
1417265,8-36,2
1418229,8-39,4
1419158,8-16,3
1419646,8-52,5
1420026,8-40,1
1420132,8-10,1
1420199,8-43,1
1420224,8-36,2
1421026,8-16,1
1421133,8-46,1
1422098,8-5,2
1422318,8-39,1
1422378,8-47,1
1423379,8-34,1
1423384,8-34,2
1423813,8-17,1
1424004,8-44,1
1424064,8-18,1
1425689,8-29,3
1426153,8-18,4
1426292,8-43,4
1426913,8-43,2
1427460,8-44,1
1427868,8-39,1
1427992,8-5,1
1430335,8-29,1
1431198,8-28,2
1431723,8-40,2
1432074,8-33,1
1433322,8-42,1
1433537,8-39,1
1433647,8-39,4
1434164,8-30,1
1434339,8-36,1
1434622,8-36,1
1434726,8-5,2
1435044,8-35,1
1436021,8-28,1
1436219,8-43,2
1436739,8-40,1
1437051,8-5,1
1437158,8-40,3
1437162,8-30,3
1437664,8-37,1
1438976,8-46,1
1439267,8-38,1
1440967,8-53,4
1441056,8-6,1
1441499,8-43,2
1441996,8-22,1
1443088,8-36,2
1443213,8-35,1
1443322,8-43,1
1444708,8-29,2
1444742,8-44,4
1445667,8-33,1
1445705,8-48,1
1446980,8-38,4
1448523,8-27,7
1449191,8-46,5
1450847,8-47,2
1450943,8-43,2
1452359,8-64,1
1453435,8-50,1
1453694,8-40,3
1453884,8-38,2
1454118,8-43,4
1455570,8-29,4
1455673,8-5,2
1456513,8-9,1
1456550,8-38,2
1457167,8-38,1
1458122,8-39,1
1459711,8-28,1
1460181,8-44,1
1460195,8-31,1
1460477,8-54,5
1460880,8-6,1
1461043,8-38,1
1462587,8-14,1
1462881,8-5,1
1462944,8-5,2
1462985,8-45,5
1463136,8-20,3
1463190,8-41,4
1463248,8-40,1
1463438,8-69,5
1463506,8-36,1
1465818,8-43,2
1466402,8-33,1
1466994,8-14,4
1467325,8-27,1
1467527,8-5,2
1467544,8-45,2
1468045,8-47,4
1468246,8-41,3
1468286,8-8,2
1468302,8-36,4
1468573,8-34,1
1468803,8-40,2
1468987,8-54,1
1470477,8-40,3
1471412,8-5,2
1472786,8-35,6
1473100,8-35,2
1475474,8-41,2
1475491,8-35,2
1475916,8-43,1
1476249,8-17,4
1477293,8-43,1
1478553,8-42,2
1478575,8-6,1
1479092,8-33,1
1479239,8-6,1
1479584,8-43,1
1479981,8-46,1
1480014,8-6,2
1480246,8-21,4
1480477,8-5,2
1480495,8-48,1
1480716,8-46,3
1480836,8-46,3
1480968,8-39,2
1481661,8-42,3
1481828,8-36,2
1481983,8-23,1
1482606,8-34,1
1484051,8-45,1
1484086,8-11,1
1484374,8-41,3
1484683,8-43,1
1487334,8-37,1
1487369,8-6,2
1488162,8-42,3
1488291,8-5,2
1489476,8-42,3
1489566,8-36,4
1490027,8-44,1
1490487,8-44,1
1490834,8-28,3
1491215,8-46,4
1491502,8-72,1
1493365,8-22,2
1494025,8-39,1
1494389,8-8,1
1495368,8-41,1
1495481,8-31,1
1496473,8-50,1
1496593,8-47,3
1497401,8-54,9
1498321,8-40,2
1498827,8-9,1
1500087,8-33,2
1501162,8-46,1
1501980,8-38,2
1502428,8-20,2
1502453,8-38,1
1503739,8-28,5
1503886,8-29,2
1504062,8-36,1
1504288,8-15,1
1506501,8-20,1
1506812,8-47,2
1507524,8-39,1
1508187,8-46,2
1509073,8-6,1
1509448,8-39,2
1509694,8-33,3
1510031,8-31,1
1510454,8-46,1
1510482,8-32,2
1510582,8-19,4
1511088,8-42,2
1511350,8-19,1
1511871,8-37,4
1512069,8-31,1
1512394,8-30,1
1513825,8-28,4
1514875,8-33,1
1515034,8-47,1
1515982,8-6,1
1516208,8-46,1
1517294,8-34,1
1517858,8-26,2
1518041,8-38,6
1518465,8-41,2
1518585,8-19,1
1521712,8-41,3
1522494,8-46,1
1522783,8-5,1
1523282,8-33,2
1523522,8-38,1
1523826,8-73,1
1524002,8-41,8
1524205,8-34,1
1525302,8-44,3
1525605,8-29,2
1525675,8-30,1
1527055,8-32,4
1527336,8-42,1
1527448,8-44,2
1528322,8-40,1
1530095,8-21,2
1530369,8-20,1
1530964,8-44,1
1532348,8-33,3
1532690,8-42,2
1532863,8-33,2
1533026,8-42,1
1534746,8-42,2
1535942,8-5,2
1537807,8-29,1
1537963,8-42,1
1538064,8-33,1
1538694,8-41,1
1539068,8-42,2
1539229,8-34,2
1540052,8-42,1
1540196,8-36,1
1540284,8-25,2
1541472,8-51,1
1541888,8-50,1
1542819,8-42,3
1542896,8-39,2
1543330,8-45,1
1543641,8-42,3
1545299,8-39,1
1545879,8-44,1
1546649,8-7,1
1546742,8-47,1
1547512,8-41,1
1547621,8-5,1
1548805,8-38,3
1548858,8-44,2
1549418,8-22,1
1549713,8-35,2
1549862,8-9,1
1550266,8-32,3
1551006,8-42,3
1551030,8-16,6
1551686,8-34,2
1551954,8-40,1
1552779,8-33,1
1553513,8-34,1
1554641,8-31,1
1554664,8-9,1
1556668,8-10,1
1557497,8-26,1
1557532,8-29,1
1557781,8-29,3
1558708,8-31,3
1558873,8-46,1
1558942,8-43,4
1558986,8-23,4
1559149,8-32,2
1559876,8-7,1
1561372,8-14,1
1562322,8-32,3
1562968,8-38,1
1563353,8-36,1
1564017,8-15,1
1564202,8-27,1
1564518,8-32,1
1566385,8-18,1
1568062,8-39,1
1568467,8-62,1
1568953,8-45,1
1569056,8-43,3
1569104,8-8,2
1569547,8-31,3
1569570,8-37,1
1569902,8-20,1
1570569,8-27,2
1571352,8-28,5
1571771,8-35,1
1571791,8-31,2
1571792,8-13,1
1571888,8-29,3
1572429,8-39,4
1573093,8-33,1
1573135,8-41,3
1574100,8-38,1
1575258,8-36,1
1575615,8-39,1
1575937,8-26,2
1575958,8-46,5
1576631,8-45,1
1576981,8-7,3
1577251,8-42,1
1578463,8-40,1
1578596,8-33,3
1578779,8-31,1
1579684,8-52,4
1580838,8-42,2
1580862,8-37,1
1581535,8-29,2
1582403,8-20,2
1582760,8-28,7
1583234,8-40,2
1583744,8-40,3
1583869,8-30,2
1584318,8-39,3
1585265,8-39,1
1585813,8-35,1
1586489,8-28,1
1586614,8-37,2
1587056,8-40,1
1587594,8-30,2
1588572,8-38,2
1588872,8-30,2
1589118,8-45,2
1589727,8-48,2
1589844,8-45,4
1591640,8-44,1
1592476,8-38,2
1592968,8-38,1
1592997,8-5,3
1593112,8-40,1
1594205,8-35,1
1594313,8-48,4
1594348,8-5,2
1595100,8-42,3
1595858,8-40,1
1596519,8-40,1
1596967,8-28,2
1597723,8-60,1
1598075,8-46,1
1598306,8-43,3
1598526,8-38,1
1599173,8-52,5
1600082,8-38,4
1600357,8-12,2
1600626,8-56,4
1601196,8-33,2
1601602,8-44,2
1601762,8-36,3
1601962,8-5,1
1602037,8-50,1
1602477,8-42,6
1603643,8-44,1
1604107,8-42,4
1604196,8-31,1
1605008,8-38,2
1606499,8-37,2
1606658,8-46,1
1606864,8-27,1
1607781,8-40,2
1608333,8-16,2
1608475,8-45,3
1608537,8-5,2
1608692,8-15,2
1609000,8-38,3
1609142,8-40,3
1609659,8-37,1
1609700,8-6,1
1609745,8-55,2
1610100,8-34,2
1610133,8-41,5
1610512,8-7,1
1611137,8-11,1
1612002,8-45,2
1612109,8-35,2
1613412,8-40,2
1613582,8-34,1
1613829,8-36,5
1613917,8-5,1
1614493,8-37,1
1614640,8-42,1
1614711,8-9,1
1615164,8-34,1
1615554,8-42,3
1615728,8-28,1
1615961,8-41,1
1616015,8-39,1
1616302,8-19,1
1617080,8-41,5
1617598,8-44,7
1618106,8-43,5
1618851,8-41,2
1618977,8-25,4
1619064,8-44,1
1619092,8-37,1
1619176,8-31,2
1619449,8-9,1
1619527,8-44,3
1619960,8-42,2
1619977,8-45,1
1620715,8-41,2
1621157,8-10,1
1622702,8-38,3
1623303,8-42,1
1623332,8-29,1
1623976,8-39,1
1624779,8-28,3
1625799,8-5,1
1626789,8-50,1
1626885,8-37,7
1627211,8-6,1
1627316,8-33,1
1628445,8-42,1
1628657,8-42,2
1628724,8-44,1
1629983,8-36,1
1631012,8-30,3
1631225,8-37,1
1633817,8-39,1
1633965,8-34,1
1635725,8-5,3
1636709,8-46,1
1636983,8-31,1
1637018,8-39,1
1637913,8-106,8
1639062,8-32,2
1639882,8-34,1
1640486,8-51,9
1640541,8-39,3
1640862,8-47,3
1641061,8-33,2
1641650,8-46,2
1642422,8-42,1
1643207,8-37,1
1643561,8-37,1
1643570,8-43,2
1644440,8-31,3
1644963,8-28,2
1645019,8-40,2
1645763,8-36,1
1645993,8-36,1
1648642,8-5,2
1649254,8-37,1
1649597,8-40,1
1649869,8-31,1
1649977,8-14,1
1650247,8-6,2
1651084,8-40,1
1651712,8-48,6
1651833,8-46,5
1651918,8-43,2
1651934,8-43,3
1652525,8-66,3
1653852,8-34,1
1653895,8-48,1
1654149,8-39,2
1654365,8-50,3
1654974,8-41,4
1655039,8-44,1
1655049,8-44,2
1655096,8-6,1
1655131,8-33,1
1655382,8-30,1
1655756,8-41,1
1656463,8-32,2
1656968,8-33,1
1657318,8-34,1
1657559,8-14,2
1657587,8-44,3
1657743,8-41,2
1657931,8-39,2
1658036,8-33,2
1659194,8-39,1
1659649,8-39,1
1660323,8-46,2
1660650,8-46,1
1661365,8-33,1
1662028,8-5,1
1662092,8-28,1
1662879,8-23,2
1662944,8-39,2
1662958,8-36,1
1664427,8-34,2
1664526,8-41,1
1664606,8-9,1
1664842,8-28,1
1665429,8-38,1
1665624,8-21,3
1666070,8-22,1
1666267,8-43,2
1666962,8-45,1
1669306,8-43,1
1669462,8-16,1
1669652,8-41,1
1671800,8-49,5
1673617,8-35,1
1675359,8-45,2
1675671,8-44,1
1675689,8-12,1
1676021,8-29,1
1676496,8-18,4
1676798,8-41,1
1677300,8-35,1
1677985,8-38,1
1678048,8-35,1
1678431,8-33,1
1678701,8-23,3
1679484,8-18,2
1685156,8-17,1
1685534,8-44,2
1685900,8-39,1
1687701,8-42,2
1688181,8-37,2
1688187,8-41,1
1688265,8-28,2
1688339,8-31,5
1688442,8-30,1
1689250,8-34,2
1689652,8-38,2
1689913,8-48,1
1689924,8-35,2
1690355,8-32,1
1690379,8-33,1
1690697,8-55,1
1692222,8-48,1
1692391,8-40,1
1692906,8-32,2
1692969,8-38,2
1693877,8-42,1
1694170,8-42,1
1695156,8-29,2
1695714,8-34,5
1696723,8-36,1
1697425,8-33,5
1698198,8-37,3
1698232,8-27,2
1698630,8-29,4
1698889,8-39,1
1700709,8-40,1
1700809,8-35,4
1700866,8-44,2
1701266,8-36,3
1701409,8-36,1
1702566,8-40,1
1702937,8-5,1
1705543,8-10,1
1706689,8-31,1
1707586,8-28,3
1708025,8-15,1
1708525,8-38,3
1708819,8-32,1
1709029,8-36,4
1709389,8-43,2
1709513,8-6,2
1710147,8-29,5
1710172,8-14,1
1710226,8-42,2
1710599,8-36,1
1711019,8-16,3
1711190,8-43,2
1711424,8-36,4
1711490,8-42,1
1711875,8-41,1
1712206,8-40,6
1713150,8-32,1
1713433,8-7,1
1713675,8-41,2
1715239,8-34,1
1716113,8-20,1
1716288,8-39,2
1717096,8-39,1
1717109,8-34,1
1717673,8-38,1
1717749,8-40,2
1718237,8-6,1
1718520,8-30,3
1718554,8-19,1
1718686,8-38,2
1718895,8-40,1
1719160,8-44,5
1719678,8-5,1
1719815,8-26,11
1722711,8-39,1
1723356,8-44,1
1723679,8-37,3
1724714,8-46,2
1725674,8-29,1
1725860,8-28,2
1726046,8-43,3
1726450,8-40,1
1726933,8-9,1
1727398,8-37,1
1729222,8-46,1
1731629,8-38,4
1731925,8-43,2
1732611,8-32,2
1732811,8-39,1
1733405,8-40,2
1733491,8-42,1
1733598,8-38,2
1733976,8-41,1
1734573,8-35,1
1735089,8-48,1
1736653,8-44,1
1737362,8-40,2
1737733,8-38,5
1738360,8-40,1
1739096,8-41,5
1739172,8-43,5
1740274,8-34,1
1740279,8-35,1
1740719,8-48,1
1740775,8-17,4
1740857,8-8,1
1741640,8-43,3
1742936,8-44,1
1743462,8-37,1
1745061,8-42,2
1745648,8-30,2
1746446,8-5,2
1746653,8-34,1
1748025,8-29,1
1748102,8-37,1
1748367,8-19,2
1748610,8-47,1
1750096,8-32,1
1752160,8-43,2
1752263,8-29,2
1752268,8-28,2
1752394,8-42,1
1752446,8-37,1
1752707,8-46,2
1752800,8-28,4
1753869,8-43,2
1754125,8-51,1
1754327,8-5,1
1755382,8-5,1
1756542,8-43,1
1757691,8-41,1
1757737,8-9,1
1757916,8-5,2
1758289,8-8,1
1758692,8-6,1
1758714,8-40,2
1759570,8-46,1
1760248,8-43,1
1760806,8-39,4
1761332,8-33,1
1761352,8-44,2
1761441,8-43,1
1762126,8-43,1
1762876,8-26,1
1763228,8-32,1
1763774,8-24,1
1764738,8-28,1
1765221,8-31,2
1765514,8-5,3
1765645,8-5,2
1765785,8-41,2
1765790,8-38,2
1766455,8-39,1
1766501,8-38,4
1767061,8-38,1
1768407,8-43,2
1769219,8-11,2
1769364,8-6,3
1769405,8-39,1
1769805,8-38,1
1769815,8-16,1
1770202,8-37,2
1770806,8-39,1
1770981,8-30,1
1771328,8-30,1
1773121,8-41,1
1773410,8-31,2
1773689,8-37,1
1774584,8-41,2
1774759,8-44,2
1775167,8-5,2
1777996,8-31,2
1778089,8-61,1
1778226,8-37,1
1778358,8-47,1
1778413,8-47,2
1778513,8-36,2
1778980,8-62,1
1779616,8-19,1
1780275,8-70,4
1780356,8-38,4
1780769,8-31,2
1781916,8-5,2
1781927,8-53,1
1782303,8-44,1
1782921,8-5,1
1783319,8-35,1
1783371,8-35,2
1783394,8-24,1
1783407,8-39,1
1783635,8-10,1
1783781,8-40,1
1784151,8-45,3
1784199,8-29,1
1786894,8-32,2
1786988,8-30,1
1787875,8-52,1
1788053,8-33,1
1788102,8-20,1
1788398,8-43,1
1788899,8-58,5
1790004,8-33,2
1790433,8-46,1
1791487,8-42,2
1791675,8-43,3
1793082,8-32,2
1793365,8-31,1
1793389,8-42,1
1793653,8-43,3
1794487,8-5,2
1794988,8-47,3
1795026,8-46,1
1795172,8-35,2
1795271,8-30,1
1795493,8-39,1
1795706,8-46,1
1795900,8-5,3
1797243,8-44,3
1797546,8-38,2
1799103,8-12,1
1799195,8-36,4
1799221,8-36,3
1799281,8-30,1
1800157,8-35,1
1800945,8-30,2
1801099,8-5,2
1802937,8-5,2
1803077,8-39,1
1803312,8-40,3
1803706,8-23,1
1803743,8-46,2
1803908,8-41,5
1803937,8-5,1
1804604,8-56,1
1804972,8-43,6
1804985,8-11,1
1805127,8-13,1
1805410,8-44,3
1805539,8-7,1
1806016,8-41,1
1806672,8-33,1
1806963,8-7,1
1808160,8-46,1
1808585,8-30,1
1808614,8-40,4
1808698,8-34,1
1808953,8-43,6
1809303,8-22,3
1809454,8-39,2
1809626,8-43,1
1809718,8-19,1
1809766,8-39,1
1809875,8-37,1
1810382,8-10,1
1810504,8-43,1
1812081,8-21,2
1812301,8-45,1
1813168,8-5,2
1814240,8-44,1
1814279,8-6,1
1814343,8-41,3
1815306,8-28,1
1815308,8-42,2
1815646,8-36,1
1815788,8-40,1
1818087,8-24,2
1819456,8-12,1
1819470,8-34,1
1819502,8-45,1
1819789,8-23,1
1819953,8-50,1
1820031,8-33,1
1820881,8-26,2
1820910,8-29,1
1821425,8-5,2
1822705,8-16,2
1822713,8-37,1
1822730,8-68,4
1823524,8-41,2
1823571,8-42,1
1823836,8-36,3
1824335,8-29,4
1824637,8-39,1
1824927,8-45,5
1826936,8-8,2
1828738,8-41,5
1828837,8-14,1
1829376,8-5,2
1829662,8-32,3
1829694,8-16,2
1829888,8-5,2
1830015,8-36,1
1830373,8-17,2
1830425,8-17,1
1830559,8-35,5
1830631,8-22,1
1830765,8-35,4
1830814,8-26,1
1831344,8-22,2
1832155,8-35,2
1832556,8-6,2
1832738,8-8,1
1833369,8-5,1
1833726,8-42,1
1833730,8-39,1
1833859,8-31,2
1834136,8-44,1
1834464,8-39,2
1834674,8-33,1
1835097,8-5,1
1835344,8-38,2
1835439,8-28,1
1835671,8-33,1
1835793,8-39,3
1835851,8-40,1
1836535,8-40,2
1836859,8-16,1
1837173,8-33,1
1837484,8-30,1
1837493,8-40,2
1838700,8-11,1
1838712,8-44,3
1838758,8-29,1
1839719,8-19,4
1840505,8-5,2
1840551,8-39,3
1840649,8-46,1
1841469,8-30,2
1841787,8-15,1
1841899,8-38,2
1842068,8-45,4
1843247,8-46,1
1843696,8-38,1
1844362,8-5,2
1844825,8-38,1
1847299,8-33,5
1847538,8-46,2
1847612,8-32,1
1847843,8-38,4
1848190,8-35,2
1848498,8-31,1
1848616,8-23,1
1849545,8-5,1
1849726,8-29,3
1850063,8-28,1
1850826,8-34,3
1851066,8-48,2
1851272,8-41,1
1851492,8-23,1
1851674,8-40,1
1851681,8-44,2
1852749,8-35,2
1853025,8-35,1
1853512,8-42,1
1853597,8-56,1
1854198,8-42,1
1854364,8-31,2
1855001,8-46,3
1856919,8-42,8
1857914,8-5,1
1858296,8-40,1
1858423,8-42,2
1859095,8-5,1
1859294,8-42,1
1861146,8-26,2
1861408,8-25,2
1862013,8-41,2
1862341,8-29,1
1862670,8-41,2
1862948,8-29,3
1862992,8-40,1
1863417,8-30,2
1863494,8-40,3
1863741,8-26,1
1864681,8-8,2
1864875,8-36,1
1865086,8-41,2
1865128,8-5,2
1865700,8-20,4
1865907,8-5,1
1866200,8-44,1
1866401,8-5,1
1866524,8-46,3
1866595,8-38,1
1866778,8-6,1
1868907,8-40,1
1869835,8-41,1
1870038,8-42,4
1870724,8-20,1
1870787,8-36,3
1871539,8-43,2
1871886,8-5,2
1872720,8-5,2
1873042,8-34,3
1873771,8-7,1
1874909,8-37,1
1875614,8-40,1
1876115,8-37,5
1876296,8-38,1
1877883,8-47,2
1878361,8-38,1
1878913,8-38,1
1879997,8-41,1
1880004,8-37,1
1880169,8-45,1
1880180,8-40,3
1880890,8-38,1
1881168,8-39,1
1881211,8-32,1
1881381,8-5,2
1881519,8-42,5
1881611,8-37,2
1883291,8-38,3
1883327,8-39,2
1884208,8-17,1
1884393,8-45,2
1884960,8-33,1
1885340,8-46,1
1885742,8-43,1
1885919,8-31,3
1886814,8-15,1
1886872,8-34,1
1888447,8-39,2
1888645,8-31,2
1890184,8-35,1
1890922,8-5,1
1890975,8-29,2
1891409,8-44,2
1891436,8-36,1
1891619,8-32,4
1892149,8-32,3
1892888,8-38,1
1893463,8-44,1
1894237,8-38,3
1894363,8-29,3
1894611,8-39,3
1894876,8-6,2
1896769,8-34,1
1897022,8-42,2
1898083,8-44,6
1898752,8-9,1
1900158,8-36,5
1900165,8-31,4
1901970,8-20,1
1902412,8-35,1
1906638,8-42,2
1907913,8-38,1
1908181,8-25,1
1908467,8-38,1
1908479,8-43,1
1908491,8-17,1
1908519,8-41,2
1909341,8-26,1
1909635,8-38,2
1909936,8-6,2
1910135,8-37,1
1910512,8-38,3
1910874,8-40,1
1911158,8-44,3
1911459,8-19,2
1912378,8-41,2
1913601,8-30,1
1915010,8-41,2
1915992,8-37,2
1916022,8-36,1
1916029,8-46,1
1916225,8-41,1
1916672,8-17,1
1916895,8-41,2
1917080,8-39,1
1917677,8-50,1
1917704,8-39,4
1919496,8-33,1
1919778,8-39,2
1921138,8-23,3
1922251,8-33,2
1922629,8-34,2
1923786,8-43,3
1924027,8-36,1
1924561,8-48,5
1924637,8-32,2
1924941,8-34,1
1925065,8-14,4
1925102,8-38,1
1925507,8-35,1
1925810,8-34,1
1925933,8-37,1
1926183,8-38,1
1926199,8-38,1
1926728,8-5,1
1926792,8-37,1
1926990,8-38,3
1927018,8-34,1
1927290,8-33,2
1927334,8-33,2
1929400,8-40,1
1930615,8-42,1
1931113,8-34,1
1933481,8-5,2
1933556,8-39,1
1933700,8-43,2
1934269,8-28,1
1934874,8-38,1
1935067,8-47,1
1935876,8-43,1
1936063,8-40,2
1936273,8-42,1
1936797,8-42,2
1937342,8-25,1
1937884,8-37,1
1937946,8-42,3
1938061,8-36,2
1938969,8-41,1
1939733,8-5,2
1940080,8-24,1
1941853,8-5,1
1943103,8-5,2
1943677,8-6,1
1943759,8-38,2
1944330,8-36,3
1944506,8-19,1
1944553,8-33,1
1944559,8-28,4
1944620,8-40,2
1944748,8-39,1
1944998,8-28,1
1945513,8-37,4
1945536,8-16,3
1945803,8-25,8
1946021,8-32,6
1946125,8-44,2
1946867,8-37,1
1946921,8-32,1
1947700,8-46,2
1948236,8-5,1
1948418,8-44,6
1948704,8-35,1
1949336,8-39,2
1949596,8-25,1
1950199,8-37,1
1950484,8-41,3
1950895,8-48,1
1951387,8-42,4
1951592,8-41,2
1951721,8-5,1
1952508,8-37,2
1952927,8-42,1
1953499,8-39,2
1953616,8-27,1
1953649,8-40,1
1953983,8-31,2
1954402,8-29,1
1954897,8-42,2
1954986,8-22,3
1955324,8-42,1
1956424,8-41,1
1956777,8-35,3
1958333,8-39,1
1958471,8-5,2
1960174,8-32,1
1961518,8-41,4
1962102,8-44,2
1962183,8-31,1
1962232,8-32,2
1962278,8-16,1
1962692,8-40,1
1963151,8-33,1
1963208,8-38,1
1963475,8-26,2
1963556,8-40,1
1963558,8-33,1
1963743,8-41,1
1963790,8-23,1
1963931,8-32,1
1964259,8-5,2
1964815,8-41,1
1964827,8-40,1
1964950,8-43,3
1965277,8-35,1
1965523,8-37,1
1965779,8-30,2
1966880,8-79,6
1967291,8-41,4
1968352,8-25,2
1969673,8-28,2
1969755,8-5,2
1970003,8-24,1
1970641,8-35,2
1971344,8-33,2
1972202,8-27,2
1972598,8-30,1
1972652,8-39,1
1973112,8-21,4
1973527,8-44,2
1974647,8-37,3
1975520,8-40,1
1975754,8-45,1
1976442,8-41,1
1977229,8-36,2
1977309,8-36,4
1977332,8-28,5
1977672,8-45,2
1978438,8-20,1
1978917,8-41,1
1979181,8-44,3
1979929,8-65,6
1980641,8-56,1
1981502,8-42,2
1981787,8-40,3
1982472,8-41,1
1982622,8-37,2
1982833,8-38,1
1983143,8-5,2
1983428,8-5,1
1983659,8-25,1
1983976,8-42,1
1984498,8-34,2
1985060,8-39,3
1985105,8-39,2
1985987,8-42,1
1986118,8-48,1
1986165,8-44,2
